user_id,item_id,timestamp,play_count
0,5786,0,1
0,5789,1,1
0,5788,2,1
0,5783,3,1
0,5782,4,1
0,5785,5,1
0,5784,6,1
0,5781,7,1
0,5780,8,1
0,6224,9,1
0,6225,10,1
0,6226,11,1
0,6227,12,1
0,6228,13,1
0,6229,14,1
0,6230,15,1
0,6231,16,1
0,6232,17,1
0,6669,18,1
0,6668,19,1
0,6667,20,1
0,6666,21,1
0,6699,22,1
0,6664,23,1
0,6663,24,1
0,6675,25,1
0,7094,27,1
0,7095,28,1
0,7092,29,1
0,7098,31,1
0,7099,32,1
0,55,33,1
0,52,34,1
0,7090,35,1
0,50,37,1
0,3597,38,1
0,58,39,1
0,49,40,1
0,7096,41,1
0,53,42,1
0,7091,44,1
0,57,45,1
0,56,46,1
0,51,47,1
1,5786,0,1
1,5788,1,1
1,6227,2,1
1,6228,3,1
1,6669,4,1
1,6667,5,1
1,6663,6,1
1,363,7,1
1,365,8,1
1,364,9,1
1,367,10,1
1,366,11,1
1,369,12,1
1,368,13,1
1,370,14,1
1,3840,15,1
1,3841,16,1
1,3842,17,1
1,7358,18,1
1,3838,19,1
1,3839,20,1
1,162,21,1
1,161,22,1
1,160,23,1
1,159,24,1
1,158,25,1
1,157,26,1
1,156,27,1
1,155,28,1
1,154,29,1
1,869,30,1
1,4624,31,1
1,6644,32,1
1,4627,33,1
1,4630,34,1
1,4629,35,1
1,4625,36,1
1,867,37,1
1,870,38,1
1,4632,39,1
1,4626,40,1
1,868,41,1
1,4628,42,1
10,5782,0,1
10,6230,1,1
10,7091,2,1
10,159,3,1
10,3964,4,1
10,1723,5,1
10,1722,6,1
10,1717,7,1
10,1718,8,1
10,4819,9,1
10,4821,10,1
10,1067,11,1
10,1069,12,1
10,1063,13,1
10,5114,14,1
10,5115,15,1
10,1347,16,1
10,5378,17,1
10,5387,18,1
10,4195,19,1
10,1830,20,1
10,2620,21,1
10,5211,22,1
10,939,23,1
10,5936,24,1
10,5930,25,1
10,5931,26,1
10,5932,27,1
10,6709,28,1
10,5938,29,1
10,5939,30,1
10,2086,31,1
10,2085,32,1
10,2084,33,1
10,2083,34,1
10,5613,35,1
10,2082,36,1
10,2088,37,1
10,5616,38,1
10,5614,39,1
10,2080,40,1
10,5618,41,1
10,5612,42,1
10,5617,43,1
10,5611,44,1
10,5615,45,1
10,2089,46,1
10,2079,47,1
10,2081,48,1
10,5619,49,1
100,5782,0,1
100,7091,1,1
100,270,2,1
100,3441,3,1
100,5250,4,1
100,5249,5,1
100,1726,6,1
100,1723,7,1
100,1721,8,1
100,1722,9,1
100,4819,10,1
100,1070,11,1
100,5113,12,1
100,5114,13,1
100,1347,14,1
100,5387,15,1
100,5652,16,1
100,1839,17,1
100,118,18,1
100,5516,19,1
100,5519,20,1
100,5930,21,1
100,6850,22,1
100,2871,23,1
100,6011,24,1
100,1528,25,1
100,1530,26,1
100,2427,27,1
100,2433,28,1
100,1531,29,1
100,2429,30,1
100,2431,31,1
100,6796,32,1
100,5163,33,1
100,6793,34,1
100,1529,35,1
100,439,36,1
1000,7091,0,1
1000,270,1,1
1000,5249,2,1
1000,1726,3,1
1000,1721,4,1
1000,4819,5,1
1000,4823,6,1
1000,5111,7,1
1000,5116,8,1
1000,1347,9,1
1000,1581,10,1
1000,4173,11,1
1000,5651,12,1
1000,5511,13,1
1000,1438,14,1
1000,1825,15,1
1000,1809,16,1
1000,2624,17,1
1000,5209,18,1
1000,5206,19,1
1000,1696,20,1
1000,2089,21,1
1000,5614,22,1
1000,3258,23,1
1000,4515,24,1
1000,2703,25,1
1000,1051,26,1
1000,5574,27,1
1000,3526,28,1
1000,3352,29,1
1000,7003,30,1
1000,5027,32,1
1000,2695,33,1
1000,3078,34,1
1000,1634,35,1
1000,4897,36,1
1000,5624,37,1
1000,2558,38,1
1000,6673,39,1
1000,3239,40,1
1000,5370,41,1
1001,742,0,1
1001,5041,1,1
1001,3518,2,1
1001,3100,3,1
1001,5048,4,1
1001,2056,5,1
1001,5910,6,1
1001,4040,7,1
1001,4042,8,1
1001,5590,9,1
1001,5589,10,1
1001,4301,11,1
1001,3249,12,1
1001,1462,13,1
1001,5366,14,1
1001,5214,15,1
1001,5767,16,1
1001,1855,17,1
1001,6329,18,1
1001,737,19,1
1001,3263,20,1
1001,2681,23,1
1001,3392,24,1
1001,6365,25,1
1001,2172,28,1
1002,7091,0,1
1002,5250,1,1
1002,5249,2,1
1002,1726,3,1
1002,1723,4,1
1002,1722,5,1
1002,1717,6,1
1002,4819,7,1
1002,4821,8,1
1002,5110,9,1
1002,5114,10,1
1002,1347,11,1
1002,5384,12,1
1002,5378,13,1
1002,1825,14,1
1002,1434,15,1
1002,2620,16,1
1002,5211,17,1
1002,3529,18,1
1002,4441,19,1
1002,4440,20,1
1002,939,21,1
1002,5938,22,1
1002,6850,23,1
1002,3664,24,1
1002,3663,25,1
1002,3662,26,1
1002,211,27,1
1002,544,28,1
1002,540,29,1
1002,4517,30,1
1002,3056,31,1
1002,6676,32,1
1002,5012,33,1
1002,4548,34,1
1002,5030,35,1
1002,2771,36,1
1002,4521,37,1
1002,3214,38,1
1002,2768,39,1
1002,1530,40,1
1002,6680,41,1
1002,823,42,1
1002,4314,43,1
1002,4787,44,1
1002,2267,45,1
1002,5944,46,1
1002,4783,47,1
1003,6228,0,1
1003,6230,1,1
1003,7095,2,1
1003,368,3,1
1003,4628,4,1
1003,868,5,1
1003,739,6,1
1003,3969,7,1
1003,5249,8,1
1003,4819,9,1
1003,4826,10,1
1003,5116,11,1
1003,5655,12,1
1003,1830,13,1
1003,2228,14,1
1003,1438,15,1
1003,5206,16,1
1003,3536,17,1
1003,939,18,1
1003,940,19,1
1003,2352,20,1
1003,5611,21,1
1003,3250,22,1
1003,424,23,1
1003,4515,24,1
1003,530,25,1
1003,2482,26,1
1003,7150,27,1
1003,3921,28,1
1003,6511,29,1
1003,2058,30,1
1003,5518,31,1
1003,5514,32,1
1003,5312,33,1
1003,4521,34,1
1003,4786,35,1
1003,831,36,1
1003,6132,37,1
1003,1187,38,1
1004,5785,0,1
1004,4632,1,1
1004,862,2,1
1004,3965,3,1
1004,494,4,1
1004,1839,5,1
1004,1830,6,1
1004,5520,7,1
1004,6242,8,1
1004,3510,9,1
1004,6392,10,1
1004,422,11,1
1004,418,12,1
1004,4251,13,1
1004,531,14,1
1004,1256,15,1
1004,1261,16,1
1004,1260,17,1
1004,6683,18,1
1004,4489,19,1
1004,4021,20,1
1004,4938,21,1
1004,4787,22,1
1004,6791,23,1
1004,2554,24,1
1004,1770,25,1
1004,2416,26,1
1004,1129,28,1
1004,7279,29,1
1004,2790,30,1
1004,1846,31,1
1004,4757,32,1
1004,2725,33,1
1004,6047,34,1
1005,5780,0,1
1005,6667,1,1
1005,7096,2,1
1005,53,3,1
1005,367,4,1
1005,370,5,1
1005,3842,6,1
1005,160,7,1
1005,4628,8,1
1005,3963,9,1
1005,498,10,1
1005,939,11,1
1005,2357,12,1
1005,4544,13,1
1005,3512,14,1
1005,2854,15,1
1005,530,16,1
1005,4750,17,1
1005,7195,18,1
1005,7205,19,1
1005,6074,20,1
1005,2215,21,1
1005,6610,22,1
1005,934,23,1
1005,5205,24,1
1005,5513,25,1
1005,4797,26,1
1005,433,27,1
1005,435,28,1
1005,4131,29,1
1005,3119,30,1
1005,1339,31,1
1005,1638,32,1
1005,1490,33,1
1005,2333,34,1
1005,2896,35,1
1005,7230,36,1
1005,4479,38,1
1005,1828,39,1
1005,1939,40,1
1005,2922,41,1
1005,5396,42,1
1005,7013,43,1
1005,6208,44,1
1006,5786,0,1
1006,5780,1,1
1006,6667,2,1
1006,6663,3,1
1006,7095,4,1
1006,370,5,1
1006,160,6,1
1006,159,7,1
1006,869,8,1
1006,3967,9,1
1006,3965,10,1
1006,5807,11,1
1006,2228,12,1
1006,1080,13,1
1006,1300,14,1
1006,6946,15,1
1006,897,16,1
1006,4646,17,1
1006,4637,18,1
1006,87,19,1
1006,1132,20,1
1006,4925,21,1
1006,830,22,1
1006,4021,23,1
1006,4022,24,1
1006,4797,25,1
1006,1050,26,1
1006,436,27,1
1006,7224,28,1
1006,2678,29,1
1006,1490,30,1
1006,2067,31,1
